abd-A,CG32082
abd-A,CG32111
abd-A,CG32137
abd-A,CG32204
abd-A,CG32206
abd-A,CG32354
abd-A,CG32392
abd-A,CG32532
abd-A,CG32635
abd-A,CG32683
abd-A,CG32700
abd-A,CG32816
abd-A,CG33080
abd-A,CG33234
abd-A,CG33291
abd-A,CG33639
abd-A,CG33993
abd-A,CG34038
abd-A,CG34113
abd-A,CG34114
abd-A,CG34127
abd-A,CG34139
abd-A,CG34155
abd-A,CG34243
abd-A,CG34251
abd-A,CG34282
abd-A,CG34340
abd-A,CG34356
abd-A,CG34357
abd-A,CG34372
abd-A,CG34381
abd-A,CG34384
abd-A,CG34388
abd-A,CG34398
abd-A,CG34402
abd-A,CG34420
abd-A,CG3502
abd-A,CG3630
abd-A,CG3822
abd-A,CG3921
abd-A,CG3940
abd-A,CG4221
abd-A,CG42235
abd-A,CG42248
abd-A,CG42261
abd-A,CG42265
abd-A,CG42285
abd-A,CG42368
abd-A,CG42509
abd-A,CG42540
abd-A,CG42541
abd-A,CG42613
abd-A,CG42683
abd-A,CG42700
abd-A,CG42747
abd-A,CG42788
abd-A,CG42817
abd-A,CG43066
abd-A,CG43163
abd-A,CG4341
abd-A,CG4374
abd-A,CG4382
abd-A,CG4386
abd-A,CG4393
abd-A,CG4408
abd-A,CG4462
abd-A,CG4476
abd-A,CG4484
abd-A,CG4577
abd-A,CG4622
abd-A,CG4629
abd-A,CG4688
abd-A,CG4721
abd-A,CG4793
abd-A,CG4829
abd-A,CG5084
abd-A,CG5210
abd-A,CG5224
abd-A,CG5357
abd-A,CG5508
abd-A,CG5873
abd-A,CG5890
abd-A,CG5921
abd-A,CG6006
abd-A,CG6040
abd-A,CG6118
abd-A,CG6154
abd-A,CG6280
abd-A,CG6327
abd-A,CG6398
abd-A,CG6403
abd-A,CG6959
abd-A,CG7180
abd-A,CG7191
abd-A,CG7781
abd-A,CG7896
abd-A,CG7956
abd-A,CG8170
abd-A,CG8213
abd-A,CG8398
abd-A,CG8641
abd-A,CG8740
abd-A,CG8814
abd-A,CG9109
abd-A,CG9134
abd-A,CG9634
abd-A,CG9650
abd-A,CG9657
abd-A,CG9743
abd-A,CG9990
abd-A,CG9993
abd-A,Cha
abd-A,chinmo
abd-A,Cht7
abd-A,ClC-a
abd-A,Corin
abd-A,Cpr12A
abd-A,cpx
abd-A,CR42721
abd-A,ct
abd-A,Cyp12e1
abd-A,Cyp4g15
abd-A,daw
abd-A,Dfd
abd-A,Dh31
abd-A,Dh31-R1
abd-A,d
abd-A,dmrt99B
abd-A,DmsR-1
abd-A,DmsR-2
abd-A,DNApol-iota
abd-A,dnc
abd-A,DopEcR
abd-A,dpp
abd-A,dpr15
abd-A,Drep-2
abd-A,Drl-2
abd-A,Dr
abd-A,dsf
abd-A,ds
abd-A,dsx
abd-A,Eaat1
abd-A,ed
abd-A,Egfr
abd-A,Eh
abd-A,Eip93F
abd-A,elk
abd-A,emp
abd-A,erm
abd-A,Exn
abd-A,eya
abd-A,Fas3
abd-A,fd59A
abd-A,Fer1
abd-A,Fer2
abd-A,Fhos
abd-A,fj
abd-A,Fmrf
abd-A,Frq1
abd-A,Frq2
abd-A,fusl
abd-A,fus
abd-A,fz3
abd-A,GABA-B-R1
abd-A,GABA-B-R3
abd-A,Gad1
abd-A,Gasp
abd-A,gce
abd-A,gcm
abd-A,Gef64C
abd-A,GlcAT-P
abd-A,Gli
abd-A,Glu-RIB
abd-A,gprs
abd-A,GRHRII
abd-A,Grip
abd-A,grn
abd-A,Gsc
abd-A,gukh
abd-A,Gycbeta100B
abd-A,heph
abd-A,HGTX
abd-A,hh
abd-A,hig
abd-A,Hnf4
abd-A,hoe1
abd-A,Hr51
abd-A,Hs6st
abd-A,htl
abd-A,hug
abd-A,Ih
abd-A,insc
abd-A,inv
abd-A,Ipp
abd-A,Irk2
abd-A,KCNQ
abd-A,kek2
abd-A,kek3
abd-A,kek6
abd-A,klar
abd-A,kn
abd-A,kst
abd-A,l(1)sc
abd-A,lab
abd-A,LpR2
abd-A,lz
abd-A,m6
abd-A,Mes2
abd-A,mfas
abd-A,mmd
abd-A,mspo
abd-A,mthl6
abd-A,mtt
abd-A,Muc96D
abd-A,Mur2B
abd-A,MYPT-75D
abd-A,nAcRalpha-96Ab
abd-A,nahoda
abd-A,Ndg
abd-A,Nep4
abd-A,nerfin-2
abd-A,NetA
abd-A,NetB
abd-A,nimA
abd-A,Nlg1
abd-A,Nos
abd-A,npf
abd-A,NT1
abd-A,nub
abd-A,numb
abd-A,nyo
abd-A,Oaz
abd-A,obst-B
abd-A,Octbeta3R
abd-A,orb
abd-A,Ote
abd-A,path
abd-A,pb
abd-A,Pde1c
abd-A,Pde6
abd-A,pdm2
abd-A,pdm3
abd-A,phm
abd-A,Picot
abd-A,pigs
abd-A,pio
abd-A,Pka-R1
abd-A,Pkc53E
abd-A,Pkcdelta
abd-A,pk
abd-A,Poxm
abd-A,Proc-R
abd-A,Proct
abd-A,ptr
abd-A,Pvf3
abd-A,pwn
abd-A,Rdl
abd-A,rdo
abd-A,retn
abd-A,Rgk1
abd-A,Rgk2
abd-A,rgn
abd-A,Rh50
abd-A,Rh7
abd-A,rols
abd-A,rost
abd-A,RpL4
abd-A,rst
abd-A,RunxA
abd-A,RunxB
abd-A,Rya-r44F
abd-A,sano
abd-A,sas
abd-A,Scgdelta
abd-A,scrib
abd-A,Scr
abd-A,sdk
abd-A,Sema-1a
abd-A,Sema-1b
abd-A,Sema-5c
abd-A,sens
abd-A,SerT
abd-A,shakB
abd-A,shep
abd-A,Sh
abd-A,Shroom
abd-A,SIFR
abd-A,sim
abd-A,slo
abd-A,sm
abd-A,snoRNA:Psi28S-1192d
abd-A,sNPF
abd-A,sNPF-R
abd-A,sns
abd-A,sob
abd-A,so
abd-A,Sox15
abd-A,Sox21a
abd-A,SoxN
abd-A,Sr-CIII
abd-A,ss
abd-A,ST6Gal
abd-A,star1
abd-A,Sulf1
abd-A,Sur
abd-A,Syn1
abd-A,Sytalpha
abd-A,Syx4
abd-A,T48
abd-A,Tbh
abd-A,Teh1
abd-A,tey
abd-A,timeout
abd-A,tj
abd-A,Tk
abd-A,tkv
abd-A,Tl
abd-A,trh
abd-A,tsl
abd-A,Tusp
abd-A,twi
abd-A,TyrRII
abd-A,TyrR
abd-A,UK114
abd-A,unpg
abd-A,VAChT
abd-A,VGlut
abd-A,Vha44
abd-A,vimar
abd-A,Vsx1
abd-A,vvl
abd-A,w
abd-A,Wnt10
abd-A,Wnt6
abd-A,wrapper
abd-A,zfh1
Abd-B,2mit
Abd-B,5-HT1A
Abd-B,5-HT7
Abd-B,abd-A
Abd-B,ab
Abd-B,Ace
Abd-B,acj6
Abd-B,AlCR2
Abd-B,al
Abd-B,alpha-Man-IIb
Abd-B,AlstR
Abd-B,Ance-3
Abd-B,Antp
Abd-B,Appl
Abd-B,apt
Abd-B,AR-2
Abd-B,aret
Abd-B,Argk
Abd-B,ASPP
Abd-B,Ast-C
Abd-B,Ast
Abd-B,axo
Abd-B,bchs
Abd-B,beat-Ia
Abd-B,beat-Ib
Abd-B,beat-Ic
Abd-B,beat-IIa
Abd-B,beat-IIb
Abd-B,beat-IIIa
Abd-B,beat-IIIb
Abd-B,beat-IIIc
Abd-B,beat-IV
Abd-B,beat-Vb
Abd-B,beat-Vc
Abd-B,beat-VII
Abd-B,beat-VI
Abd-B,bol
Abd-B,brat
Abd-B,bru-3
Abd-B,CadN2
Abd-B,CadN
Abd-B,can
Abd-B,Cbp53E
Abd-B,CCHa1
Abd-B,CCHa2
Abd-B,Ccn
Abd-B,cenG1A
Abd-B,CG10508
Abd-B,CG10947
Abd-B,CG11050
Abd-B,CG11317
Abd-B,CG11349
Abd-B,CG11910
Abd-B,CG12370
Abd-B,CG12404
Abd-B,CG12484
Abd-B,CG12496
Abd-B,CG12541
Abd-B,CG12590
Abd-B,CG12605
Abd-B,CG12866
Abd-B,CG12880
Abd-B,CG13325
Abd-B,CG13403
Abd-B,CG13579
Abd-B,CG13636
Abd-B,CG13678
Abd-B,CG13743
Abd-B,CG13802
Abd-B,CG13830
Abd-B,CG13856
Abd-B,CG13958
Abd-B,CG1402
Abd-B,CG14258
Abd-B,CG14274
Abd-B,CG14431
Abd-B,CG14459
Abd-B,CG14521
Abd-B,CG14535
Abd-B,CG14632
Abd-B,CG14669
Abd-B,CG14709
Abd-B,CG15115
Abd-B,CG15207
Abd-B,CG15236
Abd-B,CG15431
Abd-B,CG1545
Abd-B,CG15803
Abd-B,CG15894
Abd-B,CG16779
Abd-B,CG16879
Abd-B,CG1688
Abd-B,CG17150
Abd-B,CG17193
Abd-B,CG17341
Abd-B,CG18208
Abd-B,CG18265
Abd-B,CG18343
Abd-B,CG2082
Abd-B,CG30116
Abd-B,CG30158
Abd-B,CG30419
Abd-B,CG31150
Abd-B,CG31174
Abd-B,CG31191
Abd-B,CG31221
Abd-B,CG31369
Abd-B,CG31386
Abd-B,CG31431
Abd-B,CG31646
Abd-B,CG31663
Abd-B,CG31714
Abd-B,CG31760
Abd-B,CG31814
Abd-B,CG32115
Abd-B,CG32204
Abd-B,CG32206
Abd-B,CG32333
Abd-B,CG32406
Abd-B,CG32432
Abd-B,CG32547
Abd-B,CG32626
Abd-B,CG32635
Abd-B,CG32791
Abd-B,CG32830
Abd-B,CG33143
Abd-B,CG33639
Abd-B,CG33988
Abd-B,CG34113
Abd-B,CG34114
Abd-B,CG34127
Abd-B,CG34139
Abd-B,CG34155
Abd-B,CG34243
Abd-B,CG34351
Abd-B,CG34353
Abd-B,CG34354
Abd-B,CG34356
Abd-B,CG34357
Abd-B,CG34362
Abd-B,CG34370
Abd-B,CG34381
Abd-B,CG34393
Abd-B,CG34411
Abd-B,CG3590
Abd-B,CG4168
Abd-B,CG42248
Abd-B,CG42251
Abd-B,CG42260
Abd-B,CG42261
Abd-B,CG42268
Abd-B,CG42285
Abd-B,CG42313
Abd-B,CG42324
Abd-B,CG42339
Abd-B,CG42340
Abd-B,CG42343
Abd-B,CG42346
Abd-B,CG42509
Abd-B,CG42540
Abd-B,CG42594
Abd-B,CG42613
Abd-B,CG42683
Abd-B,CG42700
Abd-B,CG42732
Abd-B,CG42750
Abd-B,CG42796
Abd-B,CG42843
Abd-B,CG43102
Abd-B,CG43163
Abd-B,CG43223
Abd-B,CG4341
Abd-B,CG4390
Abd-B,CG4678
Abd-B,CG5001
Abd-B,CG5621
Abd-B,CG5830
Abd-B,CG6024
Abd-B,CG6123
Abd-B,CG6154
Abd-B,CG6486
Abd-B,CG6660
Abd-B,CG6726
Abd-B,CG7084
Abd-B,CG7465
Abd-B,CG7512
Abd-B,CG7918
Abd-B,CG7956
Abd-B,CG8483
Abd-B,CG8641
Abd-B,CG8784
Abd-B,CG8795
Abd-B,CG8861
Abd-B,CG8910
Abd-B,CG9059
Abd-B,CG9657
Abd-B,CG9993
Abd-B,Cha
Abd-B,chinmo
Abd-B,Cng
Abd-B,Con
Abd-B,Cpr11B
Abd-B,Crz
Abd-B,Cyp12e1
Abd-B,D2R
Abd-B,Dbx
Abd-B,Ddr
Abd-B,Dgk
Abd-B,Dh44-R1
Abd-B,DmsR-1
Abd-B,DmsR-2
Abd-B,Doc1
Abd-B,Doc2
Abd-B,DopEcR
Abd-B,DopR
Abd-B,dpp
Abd-B,dpr10
Abd-B,dpr11
Abd-B,dpr12
Abd-B,dpr13
Abd-B,dpr17
Abd-B,dpr3
Abd-B,dpr6
Abd-B,dpr8
Abd-B,dpr9
Abd-B,dpr
Abd-B,Drl-2
Abd-B,drm
Abd-B,Dscam3
Abd-B,dsf
Abd-B,dsx
Abd-B,eag
Abd-B,egl
Abd-B,Eip93F
Abd-B,Epac
Abd-B,ETHR
Abd-B,eys
Abd-B,fas
Abd-B,Fie
Abd-B,Fmrf
Abd-B,fred
Abd-B,Frq1
Abd-B,GABA-B-R1
Abd-B,Gld2
Abd-B,GluClalpha
Abd-B,Glu-RIB
Abd-B,Glu-RI
Abd-B,gol
Abd-B,Gyc88E
Abd-B,Gycbeta100B
Abd-B,ham
Abd-B,hh
Abd-B,hkb
Abd-B,hoe1
Abd-B,Hr38
Abd-B,Hr51
Abd-B,Hs3st-A
Abd-B,IA-2
Abd-B,igl
Abd-B,jeb
Abd-B,KCNQ
Abd-B,kek2
Abd-B,kek3
Abd-B,klg
Abd-B,Kr
Abd-B,Lar
Abd-B,Liprin-gamma
Abd-B,Lk
Abd-B,lola
Abd-B,mab-21
Abd-B,mAcR-60C
Abd-B,Mctp
Abd-B,Mip
Abd-B,mspo
Abd-B,mtt
Abd-B,mun
Abd-B,Mur2B
Abd-B,nAcRalpha-30D
Abd-B,nAcRalpha-34E
Abd-B,nAcRalpha-7E
Abd-B,nAcRalpha-96Aa
Abd-B,nAcRalpha-96Ab
Abd-B,NetB
Abd-B,neuroligin
Abd-B,nompA
Abd-B,Notum
Abd-B,Nrt
Abd-B,Nurf-38
Abd-B,nvy
Abd-B,oa2
Abd-B,Oatp58Dc
Abd-B,Oaz
Abd-B,Octbeta2R
Abd-B,Octbeta3R
Abd-B,otk
Abd-B,otp
Abd-B,pb
Abd-B,Pde1c
Abd-B,pog
Abd-B,Ppcs
Abd-B,Proct
Abd-B,PsGEF
Abd-B,Ptp99A
Abd-B,Ptx1
Abd-B,Rbp6
Abd-B,Rfx
Abd-B,Rgk2
Abd-B,Rgk3
Abd-B,Rim
Abd-B,robo3
Abd-B,RunxB
Abd-B,Rx
Abd-B,Rya-r44F
Abd-B,Sap47
Abd-B,schlank
Abd-B,Scp2
Abd-B,scyl
Abd-B,Sema-1a
Abd-B,sff
Abd-B,shakB
Abd-B,Shawl
Abd-B,shep
Abd-B,Sh
Abd-B,sick
Abd-B,side
Abd-B,sif
Abd-B,SIFR
Abd-B,slo
Abd-B,slou
Abd-B,sm
Abd-B,sn
Abd-B,sNPF-R
Abd-B,Sox21a
Abd-B,Spn
Abd-B,ss
Abd-B,Syn1
Abd-B,Syn
Abd-B,Syx4
Abd-B,T48
Abd-B,Takr99D
Abd-B,Teh1
Abd-B,Teh2
Abd-B,Toll-6
Abd-B,tow
Abd-B,Trim9
Abd-B,Tsp
Abd-B,Tusp
Abd-B,Ubx
Abd-B,unc-13-4A
Abd-B,VAChT
Abd-B,vnd
Abd-B,Vsx2
Abd-B,Wnt4
Abd-B,Wnt6
Abd-B,wor
Abd-B,Zasp52
ac,2mit
ac,5-HT1A
ac,A16
ac,Aats-asn
ac,Aats-leu
ac,Aats-thr
ac,Aats-tyr
ac,aay
ac,abd-A
ac,Abd-B
ac,Abl
ac,ab
ac,Ac3
ac,Ace
ac,acj6
ac,Acox57D-d
ac,Acp53C14c
ac,Actbeta
ac,Adam
ac,Adar
ac,ade2
ac,Adk3
ac,AdoR
ac,AGO1
ac,Ahcy13
ac,Ahcy89E
ac,Alh
ac,alpha-Man-IIb
ac,alpha-Man-I
ac,alph
ac,AlstR
ac,a
ac,amon
ac,Ant2
ac,AP-2
ac,Apc10
ac,Apc2
ac,Aplip1
ac,Appl
ac,app
ac,Aps
ac,Argk
ac,arg
ac,Art4
ac,aru
ac,ASPP
ac,asun
ac,Atet
ac,Atf-2
ac,Atf3
ac,Atg9
ac,atl
ac,ato
ac,Atpalpha
ac,att-ORFA
ac,aub
ac,aur
ac,B4
ac,babo
ac,bbg
ac,bchs
ac,beat-IIa
ac,beat-IIIa
ac,beat-IIIb
ac,beat-IIIc
ac,beat-Va
ac,beat-Vc
ac,beat-VI
ac,Best1
ac,beta4GalT7
ac,beta'Cop
ac,betaggt-I
ac,BG4
ac,B-H1
ac,bip1
ac,Bj1
ac,Bka
ac,Blimp-1
ac,bnl
ac,boi
ac,bonsai
ac,bor
ac,bowl
ac,Brd
ac,Brf
ac,brp
ac,bru-3
ac,Bsg
ac,bsh
ac,bs
ac,btsz
ac,bun
ac,bves
ac,C3G
ac,Ca-alpha1D
ac,Ca-alpha1T
ac,Ca-beta
ac,CaBP1
ac,Cad86C
ac,Cad96Cb
ac,CadN2
ac,CadN
ac,Caf1-105
ac,Caf1-180
ac,CaMKII
ac,Camta
ac,CanA-14F
ac,can
ac,Cap-G
ac,CAP
ac,Capr
ac,capu
ac,CASK
ac,caup
ac,Cbl
ac,Cbp53E
ac,cbt
ac,CcapR
ac,CCHa2r
ac,Cctgamma
ac,Cda4
ac,cdc16
ac,Cdc6
ac,CdGAPr
ac,CdsA
ac,Cerk
ac,CG10011
ac,CG10050
ac,CG10082
ac,CG10089
ac,CG10092
ac,CG10185
ac,CG10194
ac,CG10257
ac,CG10277
ac,CG10283
ac,CG10343
ac,CG10376
ac,CG10383
ac,CG10407
ac,CG10508
ac,CG10543
ac,CG10635
ac,CG10638
ac,CG10669
ac,CG10700
ac,CG10702
ac,CG10703
ac,CG10710
ac,CG10713
ac,CG10737
ac,CG10803
ac,CG10841
ac,CG10864
ac,CG10898
ac,CG10903
ac,CG10904
ac,CG10927
ac,CG10932
ac,CG10936
ac,CG10990
ac,CG11000
ac,CG11009
ac,CG11030
ac,CG11048
ac,CG1104
ac,CG11050
ac,CG11071
ac,CG11107
ac,CG11134
ac,CG11137
ac,CG11138
ac,CG11151
ac,CG11200
ac,CG11208
ac,CG11257
ac,CG11279
ac,CG11284
ac,CG11293
ac,CG11294
ac,CG11320
ac,CG11337
ac,CG11406
ac,CG1140
ac,CG11423
ac,CG1142
ac,CG11438
ac,CG11444
ac,CG11455
ac,CG1146
ac,CG11486
ac,CG11550
ac,CG11563
ac,CG11576
ac,CG11583
ac,CG11626
ac,CG11638
ac,CG11771
ac,CG11779
ac,CG11926
ac,CG11961
ac,CG11964
ac,CG12004
ac,CG12006
ac,CG12029
ac,CG12038
ac,CG12054
ac,CG12065
ac,CG12071
ac,CG12075
ac,CG12104
ac,CG12105
ac,CG12107
ac,CG12140
ac,CG12203
ac,CG12207
ac,CG12241
ac,CG12263
ac,CG12309
ac,CG12325
ac,CG12343
ac,CG1234
ac,CG12374
ac,CG12391
ac,CG12413
ac,CG12419
ac,CG12484
ac,CG12531
ac,CG12594
ac,CG12605
ac,CG12702
ac,CG12703
ac,CG12708
ac,CG12736
ac,CG12773
ac,CG12814
ac,CG12848
ac,CG12859
ac,CG12863
ac,CG12869
ac,CG12880
ac,CG12909
ac,CG12912
ac,CG12914
ac,CG12984
ac,CG13014
ac,CG13016
ac,CG13018
ac,CG13024
ac,CG13035
ac,CG13090
ac,CG1316
ac,CG13192
ac,CG13197
ac,CG13250
ac,CG13252
ac,CG13255
ac,CG13288
ac,CG13293
ac,CG13296
ac,CG13300
ac,CG13325
ac,CG13333
ac,CG13350
ac,CG13361
ac,CG13373
ac,CG13390
ac,CG13488
ac,CG13532
ac,CG1354
ac,CG13575
ac,CG13579
ac,CG13587
ac,CG1358
ac,CG13611
ac,CG13631
ac,CG13676
ac,CG13707
ac,CG13708
ac,CG13713
ac,CG13728
ac,CG13739
ac,CG13827
ac,CG13850
ac,CG13855
ac,CG13865
ac,CG13868
ac,CG13891
ac,CG13896
ac,CG13905
ac,CG13908
ac,CG13917
ac,CG13937
ac,CG13958
ac,CG13991
ac,CG13993
ac,CG1399
ac,CG14023
ac,CG14024
ac,CG14043
ac,CG14168
ac,CG14177
ac,CG14186
ac,CG14207
ac,CG14238
ac,CG14270
ac,CG14274
ac,CG14301
ac,CG14304
ac,CG14372
ac,CG14400
ac,CG14425
ac,CG14431
ac,CG14434
ac,CG14439
ac,CG14441
ac,CG14445
ac,CG14459
ac,CG14478
ac,CG14483
ac,CG14502
ac,CG14505
ac,CG14509
ac,CG14535
ac,CG1461
ac,CG14671
ac,CG14741
ac,CG14826
ac,CG14931
ac,CG14960
ac,CG14982
ac,CG14984
ac,CG14985
ac,CG15019
ac,CG15027
ac,CG15028
ac,CG1504
ac,CG15082
ac,CG15097
ac,CG15118
ac,CG15207
ac,CG15312
ac,CG1537
ac,CG15385
ac,CG15445
ac,CG15449
ac,CG1545
ac,CG15478
ac,CG15482
ac,CG1553
ac,CG15561
ac,CG15564
ac,CG15611
ac,CG15628
ac,CG15630
ac,CG15725
ac,CG15824
ac,CG15863
ac,CG15876
ac,CG15877
ac,CG15905
ac,CG15922
ac,CG1607
ac,CG1621
ac,CG1632
ac,CG1635
ac,CG1673
ac,CG16742
ac,CG16758
ac,CG16771
ac,CG1677
ac,CG16791
ac,CG1688
ac,CG16894
ac,CG16912
ac,CG16979
ac,CG16989
ac,CG17032
ac,CG17059
ac,CG17075
ac,CG1707
ac,CG17122
ac,CG1722
ac,CG17233
ac,CG17266
ac,CG17270
ac,CG17273
ac,CG17341
ac,CG17378
ac,CG1749
ac,CG1750
ac,CG17549
ac,CG17593
ac,CG17680
ac,CG17717
ac,CG17726
ac,CG17776
ac,CG17778
ac,CG17807
ac,CG17816
ac,CG17834
ac,CG17839
ac,CG17843
ac,CG1789
ac,CG17912
ac,CG17917
ac,CG17922
ac,CG17930
ac,CG18135
ac,CG18265
ac,CG18292
ac,CG18343
ac,CG18467
ac,CG18536
ac,CG18764
ac,CG18812
ac,CG1885
ac,CG1907
ac,CG2004
ac,CG2010
ac,CG2107
ac,CG2118
ac,CG2224
ac,CG2246
ac,CG2260
ac,CG2608
ac,CG2765
ac,CG2807
ac,CG2865
ac,CG2918
ac,CG2950
ac,CG2972
ac,CG2990
ac,CG30010
ac,CG30015
ac,CG30085
ac,CG30089
ac,CG30115
ac,CG30116
ac,CG30118
ac,CG30122
ac,CG30194
ac,CG3021
ac,CG30263
ac,CG30271
ac,CG30280
ac,CG30281
ac,CG30283
ac,CG30291
ac,CG30339
ac,CG30340
ac,CG30373
ac,CG30419
ac,CG30460
ac,CG30463
ac,CG30496
ac,CG30497
ac,CG3071
ac,CG31038
ac,CG3104
ac,CG31051
ac,CG31058
ac,CG31064
ac,CG31121
ac,CG31126
ac,CG31158
ac,CG31176
ac,CG31191
ac,CG31195
ac,CG31223
ac,CG3123
ac,CG31320
ac,CG31357
ac,CG31368
ac,CG31369
ac,CG31386
ac,CG31472
ac,CG31510
ac,CG31607
ac,CG31619
ac,CG31635
ac,CG31642
ac,CG31643
ac,CG31648
ac,CG31708
ac,CG31710
ac,CG31714
ac,CG31759
ac,CG31760
ac,CG31908
ac,CG31935
ac,CG3194
ac,CG31950
ac,CG32043
ac,CG32085
ac,CG32103
ac,CG32111
ac,CG32204
ac,CG32206
ac,CG3224
ac,CG3225
ac,CG32278
ac,CG32369
ac,CG32406
ac,CG32432
ac,CG32459
ac,CG32479
ac,CG32483
ac,CG32486
ac,CG32521
ac,CG32529
ac,CG32626
ac,CG32676
ac,CG3267
ac,CG32703
ac,CG32767
ac,CG3280
ac,CG32815
ac,CG3281
ac,CG3288
ac,CG33129
ac,CG33138
ac,CG33143
ac,CG33144
ac,CG33155
ac,CG33158
ac,CG3321
ac,CG33228
ac,CG33232
ac,CG33275
ac,CG33285
ac,CG33293
ac,CG3345
ac,CG3362
ac,CG33691
ac,CG33692
ac,CG33696
ac,CG3371
ac,CG33936
ac,CG33970
ac,CG33988
ac,CG34039
ac,CG3408
ac,CG3409
ac,CG34104
ac,CG34113
ac,CG34117
ac,CG34127
ac,CG34139
ac,CG34141
ac,CG34155
ac,CG34171
ac,CG34187
ac,CG34217
ac,CG34242
ac,CG34264
ac,CG34310
ac,CG34347
ac,CG34351
ac,CG34353
ac,CG34354
ac,CG34355
ac,CG34362
ac,CG34367
ac,CG34370
ac,CG34376
ac,CG34381
ac,CG34384
ac,CG34391
ac,CG34393
ac,CG34396
ac,CG34398
ac,CG34420
ac,CG3523
ac,CG3608
ac,CG3624
ac,CG3631
ac,CG3638
ac,CG3649
ac,CG3655
ac,CG3709
ac,CG3731
ac,CG3764
ac,CG3800
ac,CG3817
ac,CG3894
ac,CG3967
ac,CG4038
ac,CG4042
ac,CG4065
ac,CG4074
ac,CG4133
ac,CG4159
ac,CG4168
ac,CG42238
ac,CG42248
ac,CG42260
ac,CG42261
ac,CG42265
ac,CG42268
ac,CG4230
ac,CG42321
ac,CG42324
ac,CG42339
ac,CG42340
ac,CG42404
ac,CG42457
ac,CG42458
ac,CG42492
ac,CG42494
ac,CG42509
ac,CG42524
ac,CG42533
ac,CG42534
ac,CG42540
ac,CG42594
ac,CG42613
ac,CG42629
ac,CG42663
ac,CG42668
ac,CG42669
ac,CG42674
ac,CG42678
ac,CG42700
ac,CG42732
ac,CG42747
ac,CG42750
ac,CG42784
ac,CG42788
ac,CG42795
ac,CG42796
ac,CG42806
ac,CG43062
ac,CG43066
ac,CG43078
ac,CG43116
ac,CG43143
ac,CG43162
ac,CG43223
ac,CG4341
ac,CG4374
ac,CG4390
ac,CG4587
ac,CG4598
ac,CG4623
ac,CG4627
ac,CG4629
ac,CG4646
ac,CG4658
ac,CG4662
ac,CG4674
ac,CG4702
ac,CG4743
ac,CG4925
ac,CG4928
ac,CG4933
ac,CG4996
ac,CG5004
ac,CG5036
ac,CG5037
ac,CG5130
ac,CG5147
